"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"2:78","AN2.1","Dp2Yey","female","Thalamus","TH","/997/8/343/1129/549/",1129,78,123.510745434853
"2:81","AN2.1","Dp2Yey","female","fasciculus retroflexus","fr","/997/1009/991/824/1083/595/",1083,9,413.166230546757
"2:82","AN2.1","Dp2Yey","female","Central medial nucleus of the thalamus","CM","/997/8/343/1129/549/856/51/599/",51,6,146.720790335991
"2:83","AN2.1","Dp2Yey","female","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,63,1170.22067018352
"2:84","AN2.1","Dp2Yey","female","fimbria","fi","/997/1009/991/768/1099/603/",1099,24,160.681288663935
"2:85","AN2.1","Dp2Yey","female","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,14,120.962864400629
"2:86","AN2.1","Dp2Yey","female","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,8,667.11140760507
"2:87","AN2.1","Dp2Yey","female","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,319,2122.60541497269
"2:89","AN2.1","Dp2Yey","female","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,15,110.799231791993
"2:90","AN2.1","Dp2Yey","female","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,144,1190.55493088167
"2:91","AN2.1","Dp2Yey","female","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,102,707.169450279748
"2:92","AN2.1","Dp2Yey","female","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,52,657.661759498154
"2:93","AN2.1","Dp2Yey","female","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,90,2731.49412728763
"2:94","AN2.1","Dp2Yey","female","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,228,232.982088990983
"2:95","AN2.1","Dp2Yey","female","Dorsal auditory area, layer 4","AUDd4","/997/8/567/688/695/315/247/1011/678/",1011,14,657.987498237533
"2:97","AN2.1","Dp2Yey","female","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,16,99.7226463897286
"2:99","AN2.1","Dp2Yey","female","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,20,127.072876294555
"2:100","AN2.1","Dp2Yey","female","Olfactory areas","OLF","/997/8/567/688/695/698/",695,164,1281.53033476073
"2:101","AN2.1","Dp2Yey","female","Cortical subplate","CTXsp","/997/8/567/688/703/",688,21,207.051585423568
"2:103","AN2.1","Dp2Yey","female","Temporal association areas, layer 6a","TEa6a","/997/8/567/688/695/315/541/729/",541,8,210.681554829875
"2:104","AN2.1","Dp2Yey","female","Ventral posteromedial nucleus of the thalamus","VPM","/997/8/343/1129/549/864/637/709/733/",709,3,6.57737514497631
"2:105","AN2.1","Dp2Yey","female","Primary auditory area, layer 1","AUDp1","/997/8/567/688/695/315/247/1002/735/",1002,45,2561.47540983607
"2:106","AN2.1","Dp2Yey","female","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,87,1980.69392587196
"2:107","AN2.1","Dp2Yey","female","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,6,86.0585197934596
"2:108","AN2.1","Dp2Yey","female","corpus callosum","cc","/997/1009/983/776/",983,73,109.835382339975
"2:109","AN2.1","Dp2Yey","female","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,88,908.330838864174
"2:110","AN2.1","Dp2Yey","female","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,30,152.84599237808
"2:111","AN2.1","Dp2Yey","female","stria medullaris","sm","/997/1009/991/824/1083/802/",1083,6,611.558454795638
"2:112","AN2.1","Dp2Yey","female","Pallidum","PAL","/997/8/567/623/803/",623,8,180.648074968951
"2:113","AN2.1","Dp2Yey","female","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,232,1065.86787832567
"2:114","AN2.1","Dp2Yey","female","Primary auditory area, layer 4","AUDp4","/997/8/567/688/695/315/247/1002/816/",1002,15,1358.32654170062
"2:115","AN2.1","Dp2Yey","female","Dorsomedial nucleus of the hypothalamus","DMH","/997/8/343/1129/1097/141/830/",141,6,43.9898823270648
"2:116","AN2.1","Dp2Yey","female","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,52,2771.55953523079
"2:118","AN2.1","Dp2Yey","female","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,6,73.1101038163474
"2:119","AN2.1","Dp2Yey","female","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,18,69.807486465104
"2:120","AN2.1","Dp2Yey","female","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,327,2844.02233470751
"2:121","AN2.1","Dp2Yey","female","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,13,311.265413623848
"2:122","AN2.1","Dp2Yey","female","Supplemental somatosensory area, layer 6b","SSs6b","/997/8/567/688/695/315/453/378/893/",378,3,95.565749235474
"2:123","AN2.1","Dp2Yey","female","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,180,3794.02651602976
"2:124","AN2.1","Dp2Yey","female","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,12,251.214201976218
"2:126","AN2.1","Dp2Yey","female","Entorhinal area, lateral part","ENTl","/997/8/567/688/695/1089/822/909/918/",909,6,454.201362604088
"2:128","AN2.1","Dp2Yey","female","cingulum bundle","cing","/997/1009/991/768/940/",768,4,44.8631673396142
"2:129","AN2.1","Dp2Yey","female","Posterior hypothalamic nucleus","PH","/997/8/343/1129/1097/467/946/",467,7,92.5901431179069
"2:130","AN2.1","Dp2Yey","female","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,28,207.707429249657
"2:132","AN2.1","Dp2Yey","female","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,72,2918.52452371301
"2:133","AN2.1","Dp2Yey","female","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,497,545.545353259826
"2:134","AN2.1","Dp2Yey","female","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,58,1196.27093474136
"2:135","AN2.1","Dp2Yey","female","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,12,272.399155562618
"2:137","AN2.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,354,2945.11601594023
"2:138","AN2.1","Dp2Yey","female","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,18,924.072077622055
"2:140","AN2.1","Dp2Yey","female","Ventral auditory area, layer 4","AUDv4","/997/8/567/688/695/315/247/1018/990/",1018,23,904.906165165047
"2:141","AN2.1","Dp2Yey","female","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,94,2888.84108300808
"2:142","AN2.1","Dp2Yey","female","fiber tracts","fiber tracts","/997/1009/",997,53,173.389035924245
"2:145","AN2.1","Dp2Yey","female","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,7,47.6560053374726
"2:146","AN2.1","Dp2Yey","female","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,14,208.911570716567
"2:147","AN2.1","Dp2Yey","female","Globus pallidus, internal segment","GPi","/997/8/567/623/803/818/1031/",818,10,96.0199721542081
"2:148","AN2.1","Dp2Yey","female","Supplemental somatosensory area, layer 4","SSs4","/997/8/567/688/695/315/453/378/1035/",378,16,118.990071765887
"2:149","AN2.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,31,97.3095479500645
"2:150","AN2.1","Dp2Yey","female","Anteromedial visual area, layer 6a","VISam6a","/997/8/567/688/695/315/669/394/1046/",394,4,214.396741169534
"2:151","AN2.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,23,89.2701197383997
"2:152","AN2.1","Dp2Yey","female","Visceral area, layer 5","VISC5","/997/8/567/688/695/315/677/1058/",677,11,105.231940763984
"2:153","AN2.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 6b","SSp-bfd6b","/997/8/567/688/695/315/453/322/329/1062/",329,5,135.688892507259
"2:154","AN2.1","Dp2Yey","female","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,35,978.500936565182
"2:155","AN2.1","Dp2Yey","female","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,20,67.1557846313987
"2:156","AN2.1","Dp2Yey","female","Primary somatosensory area, trunk, layer 4","SSp-tr4","/997/8/567/688/695/315/453/322/361/1086/",361,3,73.6087937972323
"2:157","AN2.1","Dp2Yey","female","Hippocampal formation","HPF","/997/8/567/688/695/1089/",695,5,1139.99088007296
"2:158","AN2.1","Dp2Yey","female","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,27,92.7544994520614
"2:159","AN2.1","Dp2Yey","female","Hypothalamus","HY","/997/8/343/1129/1097/",1129,424,894.624236720949
"2:160","AN2.1","Dp2Yey","female","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,11,273.427790206314
"2:161","AN2.1","Dp2Yey","female","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,96,1287.38098431004
"2:162","AN2.1","Dp2Yey","female","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,8,84.331253162422
"2:163","AN2.1","Dp2Yey","female","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,55,1432.32896690018
"2:166","AN2.1","Dp2Yey","female","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,43,121.088898963986
"2:167","AN2.1","Dp2Yey","female","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,24,400.995806252193
"2:168","AN2.1","Dp2Yey","female","Rostrolateral area, layer 6b","VISrl6b","/997/8/567/688/695/315/22/417/312782624/",417,11,199.753032614222
"3:1","AN4.1","WT","male","internal capsule","int","/997/1009/983/784/6/",784,9,20.380342480333
"3:2","AN4.1","WT","male","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,23,260.868578946771
"3:3","AN4.1","WT","male","Intermediodorsal nucleus of the thalamus","IMD","/997/8/343/1129/549/856/444/59/",444,4,99.2851469420175
"3:4","AN4.1","WT","male","ventricular systems","VS","/997/73/",997,17,920.162381596752
"3:5","AN4.1","WT","male","lateral ventricle","VL","/997/73/81/",73,18,309.613499148563
"3:6","AN4.1","WT","male","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,23,723.043068217542
"3:7","AN4.1","WT","male","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,14,505.123394429211
"3:8","AN4.1","WT","male","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,29,651.685393258427
"3:9","AN4.1","WT","male","optic tract","opt","/997/1009/967/848/125/",848,11,135.123515176828
"3:10","AN4.1","WT","male","third ventricle","V3","/997/73/129/",73,30,434.587359302342
"3:11","AN4.1","WT","male","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,34,493.526098821344
"3:13","AN4.1","WT","male","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,13,155.599176521281
"3:14","AN4.1","WT","male","Dorsal part of the lateral geniculate complex","LGd","/997/8/343/1129/549/864/1008/170/",1008,4,50.9197377633505
"3:16","AN4.1","WT","male","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,4,46.1047268871241
"3:17","AN4.1","WT","male","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,51,89.3044757301954
"3:18","AN4.1","WT","male","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,121,565.856852245891
"3:20","AN4.1","WT","male","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,72,1501.094548108
"3:21","AN4.1","WT","male","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,6,906.618313689937
"3:22","AN4.1","WT","male","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,12,239.38716884775
"3:23","AN4.1","WT","male","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,8,112.561909049977
"3:27","AN4.1","WT","male","stria terminalis","st","/997/1009/991/768/301/",768,8,79.4170786427621
"3:28","AN4.1","WT","male","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,5,23.3751905078026
"3:29","AN4.1","WT","male","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,47,238.907329371877
"3:31","AN4.1","WT","male","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,7,93.8576849331599
"3:34","AN4.1","WT","male","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,22,36.8483906465385
"3:35","AN4.1","WT","male","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,56,136.477182721014
"3:36","AN4.1","WT","male","Subparafascicular nucleus, magnocellular part","SPFm","/997/8/343/1129/549/864/406/414/",406,3,206.14306328592
"3:37","AN4.1","WT","male","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,4,45.2340295604383
"3:38","AN4.1","WT","male","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,3,101.48163182464
"3:39","AN4.1","WT","male","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,30,337.230215827338
"3:40","AN4.1","WT","male","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,64,727.371914351957
"3:41","AN4.1","WT","male","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,54,997.06419985598
"3:42","AN4.1","WT","male","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,9,243.783520234032
"3:43","AN4.1","WT","male","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,4,92.4492107148635
"3:45","AN4.1","WT","male","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,36,102.475640686245
"3:46","AN4.1","WT","male","alveus","alv","/997/1009/991/768/1099/466/",1099,5,95.425310609386
"3:47","AN4.1","WT","male","Subthalamic nucleus","STN","/997/8/343/1129/1097/290/470/",290,5,157.947940358858
"3:48","AN4.1","WT","male","Striatum","STR","/997/8/567/623/477/",623,39,238.667866125686
"3:49","AN4.1","WT","male","Primary somatosensory area, lower limb, layer 6a","SSp-ll6a","/997/8/567/688/695/315/453/322/337/478/",337,3,485.122897800776
"3:50","AN4.1","WT","male","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,40,600.636674875368
"3:52","AN4.1","WT","male","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,26,1075.8917487379
"3:53","AN4.1","WT","male","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,29,115.367325586484
"3:54","AN4.1","WT","male","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,15,626.985453937469
"3:55","AN4.1","WT","male","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,26,442.131755263068
"3:56","AN4.1","WT","male","Thalamus","TH","/997/8/343/1129/549/",1129,9,17.2562223061599
"3:58","AN4.1","WT","male","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,3,72.0634158059092
"3:60","AN4.1","WT","male","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,39,1124.21089043268
"3:61","AN4.1","WT","male","fimbria","fi","/997/1009/991/768/1099/603/",1099,5,35.6722434273891
"3:62","AN4.1","WT","male","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,21,182.570593962999
"3:64","AN4.1","WT","male","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,108,604.814999411985
"3:65","AN4.1","WT","male","Primary somatosensory area, upper limb, layer 5","SSp-ul5","/997/8/567/688/695/315/453/322/369/625/",369,3,614.754098360656
"3:66","AN4.1","WT","male","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,10,74.2484203648567
"3:67","AN4.1","WT","male","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,75,1361.82884535072
"3:68","AN4.1","WT","male","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,93,600.410603380376
"3:69","AN4.1","WT","male","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,46,557.447375755887
"3:70","AN4.1","WT","male","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,28,883.336488106505
"3:71","AN4.1","WT","male","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,66,82.043326334789
"3:73","AN4.1","WT","male","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,23,139.120756816917
"3:74","AN4.1","WT","male","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,38,204.951189256243
"3:75","AN4.1","WT","male","Olfactory areas","OLF","/997/8/567/688/695/698/",695,86,572.810166714401
"3:76","AN4.1","WT","male","Cortical subplate","CTXsp","/997/8/567/688/703/",688,16,179.631978983058
"3:79","AN4.1","WT","male","Primary auditory area, layer 1","AUDp1","/997/8/567/688/695/315/247/1002/735/",1002,5,924.043614858621
